CHEM SUB,NAME,201812
0604020T0,Testosterone Undecanoate
0604020U0,Testosterone Esters
060403000,Other Anabolic Steroid Preps
0604030D0,Ethyloestranol
0604030K0,Methandienone
0604030L0,Nandrolone Decanoate
0604030N0,Nandrolone Phenylpropionate
0604030P0,Oxandrolone
0604030Q0,Prasterone
0604030S0,Androstanalone
0604030T0,Stanozolol
0605010AB,Follitropin Alfa & Lutropin Alfa
0605010AC,Somatorelin
0605010AD,Corifollitropin Alfa
0605010AF,Follitropin Delta
0605010D0,Chorionic Gonadotrophin
0605010G0,Clomifene Citrate
0605010H0,Gonadorelin Acetate
0605010I0,Follitropin Alfa
0605010J0,Corticotropin
0605010K0,Follitropin Beta
0605010L0,Cyclofenil
0605010M0,Urofollitropin
0605010N0,Menotrophin
0605010P0,Gonadorelin
0605010Q0,Somatrem
0605010R0,Protirelin
0605010S0,Somatropin
0605010T0,Tetracosactide
0605010U0,Sermorelin Acetate
0605010V0,Thyrotrophin
0605010X0,Chorionic Gonadotrophin Alfa
0605010Y0,Lutropin Alfa
0605010Z0,Pegvisomant
0605020E0,Desmopressin Acetate
0605020H0,Lypressin
0605020P0,Pituitary (Posterior Lobe)
0605020T0,Terlipressin
0605020W0,Argipressin
0605020X0,Vasopressin Tannate
0605020Y0,Tolvaptan
0606010D0,Calcitonin
0606010T0,Calcitonin (salmon)
0606010U0,Teriparatide
0606010V0,Parathyroid Hormone
060602000,Other Bisphosphonate & Other Preps
0606020A0,Alendronic Acid
0606020C0,Etidronate Disodium
0606020P0,Pamidronate Disodium
0606020R0,Risedronate Sodium
0606020T0,Sodium Clodronate
0606020U0,Tiludronic Acid
0606020V0,Zoledronic Acid
0606020W0,Ibandronic Acid
0606020X0,Strontium Ranelate
0606020Y0,Alendronic Acid & Colecalciferol
0606020Z0,Denosumab
0607010B0,Bromocriptine
0607010C0,Cabergoline
0607010M0,Metergoline
0607010T0,Quinagolide Hydrochloride
0607020B0,Buserelin
0607020C0,Danazol
0607020D0,Cetrorelix
0607020E0,Gamolenic Acid
0607020F0,Gestrinone
0607020P0,Nafarelin Acetate
0607020T0,Triptorelin
0607020W0,Ganirelix
0607030M0,Metyrapone
0607030T0,Trilostane
0607040A0,Mecasermin
0701010D0,Carboprost
0701010F0,Dinoprost Trometamol
0701010I0,Dinoprostone
0701010L0,Ergometrine Maleate
0701010P0,Gemeprost
0701010T0,Oxytocin
0701010V0,Prepared Ergot
0701010W0,Carbetocin
0701010X0,Misoprostol (Gynae)
0701011D0,Alprostadil
0701011E0,Indometacin
0701011F0,Ibuprofen
0701020K0,Mifepristone
0701021A0,Mifepristone/Misoprostol
0701030I0,Isoxsuprine Hydrochloride
0701030N0,Orciprenaline Sulfate
0701030S0,Ritodrine Hydrochloride
0701030V0,Atosiban
070201000,Other Vaginal/Vulva Changes Preps
0702010C0,Dienestrol
0702010E0,Ethinylestradiol
0702010F0,Estriol
0702010G0,Estradiol
0702010I0,Oestrogens Conjugated
0702010K0,Estrone
0702010L0,Diethylstilbestrol
0702010M0,Ospemifene
070202000,Other Vaginal & Vulval Infection Preps
0702020AA,Secnidazole
0702020B0,Acetic Acid
0702020C0,Acetarsol
0702020D0,Amphotericin
0702020E0,Clindamycin Phosphate
0702020F0,Clotrimazole
0702020G0,Chlorhexidine Gluconate
0702020H0,Econazole Nitrate
0702020I0,Fenticonazole Nitrate
0702020J0,Hydrargaphen
0702020K0,Ichthammol
0702020L0,Isoconazole Nitrate
0702020M0,Lactobacillus Acidophilus
0702020P0,Miconazole Nitrate
0702020Q0,Lactic Acid
0702020R0,Natamycin
0702020T0,Nystatin
0702020V0,Povidone Iodine
0702020W0,Prep's For Other Vaginal Infections
0702020X0,Metronidazole
0702020Y0,Boric Acid
0702020Z0,Dequalinium Chloride
0703010E0,Combined Ethinylestradiol 20mcg
0703010F0,Combined Ethinylestradiol 30mcg
0703010G0,Combined Ethinylestradiol 35mcg
0703010H0,Combined Ethinylestradiol 50mcg
0703010I0,Combined Ethinylestradiol 15mcg
0703010M0,Combined Mestranol
0703010P0,Phased Formulations Of Ethinylestradiol
0703010Q0,Combined Ethinylestradiol 135mcg
0703010R0,Estradiol Val&Estradiol Val + Dienogest
0703010S0,Estradiol & Nomegestrol
0703011A0,Etonogestrel/Ethinylestradiol
0703021C0,Etynodiol Diacetate
0703021L0,Levonorgestrel
0703021N0,Norethisterone
0703021P0,Norgestrel
0703021Q0,Desogestrel
0703022I0,Levonorgestrel
0703022M0,Medroxyprogesterone Acetate
0703022N0,Norethisterone Enantate
0703022P0,Etonogestrel
0703023L0,Levonorgestrel
0703030G0,Nonoxinol 9
0703030K0,Nonoxinol 10 11
0703030P0,Nonoxinol 11
0703030T0,Octoxinol
0703030Z0,Spermicidal Contraceptive Prep's
0703050A0,Levonorgestrel
0703050B0,Ulipristal Acetate (Emergency Cont)
0704010A0,Alfuzosin Hydrochloride
0704010C0,Bethanechol Chloride
0704010F0,Carbachol
0704010I0,Distigmine Bromide
0704010M0,Indoramin
0704010T0,Terazosin Hydrochloride
0704010U0,Tamsulosin Hydrochloride
0704010V0,Tamsulosin & Dutasteride Hydrochloride
0704010W0,Solifenacin/Tamsulosin
0704020AA,Duloxetine Hydrochloride
0704020AB,Solifenacin
0704020AC,Darifenacin Hydrobromide
0704020AD,Fesoterodine Fumarate
0704020AE,Mirabegron
0704020D0,Emepronium Bromide
0704020G0,Flavoxate Hydrochloride
0704020J0,Oxybutynin
0704020M0,Terodiline Hydrochloride
0704020N0,Tolterodine
0704020P0,Propiverine Hydrochloride
0704020Z0,Trospium Chloride
070403000,Other Urological Pain Preps
0704030A0,Acetohydroxamic Acid
0704030B0,Ammonium Benzoate
0704030C0,Ammonium Chloride
0704030E0,Phenazopyridine Hydrochloride
0704030G0,Potassium Citrate
0704030J0,Sodium Citrate
070404000,Other Bladder/Urological Preps
0704040A0,Alum
0704040B0,Acetic Acid
0704040C0,Chlorhexidine Gluconate
0704040D0,Chlorhexidine Acetate
0704040E0,Boric Acid
0704040F0,Dimethyl Sulfoxide
0704040G0,Oxybutynin Hydrochloride
0704040H0,Mandelic Acid
0704040I0,Sodium Citrate
0704040J0,Sodium Chloride
0704040K0,Phenoxyethanol
0704040S0,Sterile Water For Bladder Instillations
0704040U0,Noxytiolin
0704040V0,Catheter Patency Solutions
0704040W0,Acetylcysteine
070405000,Other Erectile Dysfunction Preps
0704050AA,Vardenafil
0704050AC,Avanafil
0704050AD,Phentolamine/Aviptadil
0704050B0,Alprostadil
0704050G0,Apomorphine Hydrochloride
0704050J0,Papaverine Hydrochloride
0704050L0,Papaverine Sulphate
0704050P0,Papaverine Hydrochloride/Phentolamine
0704050Q0,Papaverine Sulfate/Phentolamine
0704050R0,Tadalafil
0704050T0,Moxisylyte Hydrochloride
0704050Y0,Yohimbine Hydrochloride
0704050Z0,Sildenafil (Erectile Dysfunction)
0704060A0,Dapoxetine Hydrochloride
0704060B0,Lidocaine/Prilocaine (Prem Ejaculation)
0801000I0,Calc Folinate
0801000T0,Mesna
0801000U0,Calc Levofolinate
0801000V0,Amifostine
0801000W0,Palifermin
0801000X0,Disodium Folinate
0801000Y0,Dexrazoxane
0801000Z0,Levofolinic Acid
0801010B0,Busulfan
0801010D0,Carmustine
0801010F0,Chlorambucil
0801010H0,Cyclophosphamide
0801010J0,Estramustine Phosphate
0801010L0,Etoglucid
0801010N0,Ifosfamide
0801010Q0,Lomustine
0801010S0,Melphalan
0801010U0,Mitobronitol
0801010W0,Chlormethine Hydrochloride
0801010Y0,Thiotepa
0801010Z0,Treosulfan
0801020D0,Dactinomycin
0801020G0,Bleomycin
0801020J0,Daunorubicin
0801020K0,Doxorubicin Hydrochloride
0801020N0,Epirubicin Hydrochloride
0801020P0,Idarubicin Hydrochloride
0801020Q0,Mitomycin
0801020R0,Mitoxantrone
0801030AA,Clofarabine
0801030AB,Nelarabine
0801030AC,Azacitidine
0801030AD,Tegafur/Gimeracil/Oteracil
0801030AE,Decitabine
0801030AF,Trifluridine/Tipiracil
0801030C0,Cladribine
0801030D0,Cytarabine
0801030G0,Floxuridine
0801030H0,Fluorouracil (Antimetabolites)
0801030J0,Fluorouracil/Glucose
0801030L0,Mercaptopurine
0801030P0,Methotrexate
0801030S0,Tegafur
0801030T0,Tioguanine
0801030V0,Capecitabine
0801030W0,Fludarabine Phosphate
0801030X0,Gemcitabine
0801030Y0,Pemetrexed
0801030Z0,Raltitrexed
0801040D0,Etoposide
0801040H0,Vinblastine Sulfate
0801040M0,Vincristine Sulfate
0801040Q0,Vindesine Sulfate
0801040R0,Vinorelbine
0801050A0,Altretamine
0801050AA,Imatinib Mesilate
0801050AB,Bexarotene
0801050AC,Bortezomib
0801050AD,Trastuzumab
0801050AE,Erlotinib
0801050AF,Topotecan
0801050AG,Cetuximab
0801050AH,Porfimer Sodium
0801050AI,Arsenic
0801050AJ,Sorafenib
0801050AK,Temoporfin
0801050AL,Oxaliplatin
0801050AM,Sunitinib
0801050AN,Dasatinib
0801050AP,Bevacizumab
0801050AR,Panitumumab
0801050AS,Nilotinib
0801050AT,Lapatinib
0801050AU,Temsirolimus
0801050AV,Trabectedin
0801050AW,Gefitinib
0801050AX,Everolimus
0801050AZ,Pazopanib
0801050BA,Pegaspargase
0801050BB,Eribulin
0801050BC,Ipilimumab
0801050BD,Vemurafenib
0801050BE,Paclitaxel Albumin
0801050BF,Catumaxomab
0801050BG,Vandetanib
0801050BH,Pipobroman
0801050BI,Ruxolitinib
0801050BJ,Axitinib
0801050BK,Pertuzumab
0801050BL,Bosutinib
0801050BM,Vismodegib
0801050BN,Regorafenib
0801050BP,Afatinib
0801050BQ,Ponatinib
0801050BR,Cabozantinib
0801050BS,Ibrutinib
0801050BT,Nintedanib
0801050BU,Asparaginase
0801050BV,Lenvatinib
0801050BW,Panobinostat
0801050BY,Olaparib
0801050BZ,Ramucirumab
0801050C0,Amsacrine
0801050CA,Pembrolizumab
0801050CB,Palbociclib
0801050CC,Ixazomib
0801050CD,Alectinib
0801050CE,Inotuzumab
0801050CF,Avelumab
0801050CG,Osimertinib
0801050CH,Trametinib
0801050CI,Cobimetinib
0801050CJ,Niraparib
0801050CK,Midostaurin
0801050CL,Abemaciclib
0801050CM,Encorafenib
0801050CN,Binimetinib
0801050D0,Docetaxel
0801050F0,Carboplatin
0801050I0,Cisplatin
0801050J0,Crisantaspase
0801050L0,Dacarbazine
0801050P0,Hydroxycarbamide
0801050Q0,Irinotecan Hydrochloride
0801050R0,Mitotane
0801050S0,Pentostatin
0801050T0,Parachloropheylolanine
0801050U0,Procarbazine Hydrochloride
0801050V0,Paclitaxel
0801050W0,Razoxane
0801050X0,Tretinoin
0801050Y0,Temozolomide
0801050Z0,Alitretinoin
0801060A0,Daunorubicin/Cytarabine
0802010G0,Azathioprine
0802010M0,Mycophenolate Mofetil
0802010N0,Mycophenolic Sod
080202000,Other Cortico'oid&ImmunosuppressantPreps
0802020B0,Antilymphocyte Immunoglobulin
0802020D0,Basiliximab
0802020G0,Ciclosporin
0802020T0,Tacrolimus
0802020U0,Sirolimus
0802020V0,Daclizumab
0802020X0,Antithymocyte Immunoglobulin
0802020Y0,Belatacept
0802030B0,Corynebacterium Parvum Vaccine
0802030E0,Alemtuzumab
0802030F0,Rituximab
0802030G0,Obinutuzumab
0802040A0,Peginterferon Alpha
0802040AA,Thalidomide (Immunomodulating)
0802040AB,Histamine Dihydrocloride
0802040AC,Canakinumab
0802040AD,Fingolimod
0802040AI,Dabrafenib
0802040AJ,Pomalidomide
0802040AK,Dimethyl Fumar
0802040AL,Teriflunomide
0802040AM,Siltuximab
0802040AP,Peginterferon Beta
0802040AQ,Aldesleukin
0802040AT,Nivolumab
0802040AY,Cladribine (Immunomodulating)
0802040AZ,Daclizumab (Immunomodulating)
0802040BA,Tivozanib
0802040J0,Interferon Alpha
0802040M0,Interferon Beta
0802040U0,Glatiramer Acetate
0802040W0,Natalizumab
0802040X0,Bacillus Calmette-Guerin (B.C.G.)
0802040Y0,Lenalidomide
0802040Z0,Interferon Gamma
0803010D0,Fosfestrol Tetrasodium
0803010G0,Polyestradiol Phos Phosphate
0803010K0,Diethylstilbestrol
0803020D0,Gestonorone Hexanoate
0803020H0,Medroxyprogesterone Acetate
0803020L0,Megestrol Acetate
0803020Q0,Norethisterone Acetate
0803030C0,Drostanolone Propionate
0803030T0,Testolactone
0803041A0,Aminoglutethimide
0803041AA,Fulvestrant
0803041B0,Anastrozole
0803041C0,Exemestane
0803041F0,Formestane
0803041L0,Letrozole
0803041P0,Onapristone
0803041S0,Tamoxifen Citrate
0803041U0,Toremifene Citrate
0803042A0,Bicalutamide
0803042B0,Buserelin
0803042E0,Cyproterone Acetate
0803042H0,Flutamide
0803042K0,Goserelin Acetate
0803042N0,Leuprorelin Acetate
0803042P0,Triptorelin (Acetate)
0803042Q0,Histrelin Acetate
0803042R0,Degarelix
0803042S0,Triptorelin Embonate
0803042T0,Abiraterone
0803042U0,Enzalutamide
0803043N0,Octreotide Acetate
0803043P0,Lanreotide
0803043Q0,Pasireotide
090101100,Other Oral Iron Preps
0901011C0,Compound Iron Preparations
0901011F0,Ferrous Fumarate
0901011H0,Ferrous Gluconate
0901011K0,Ferrous Glycine Sulfate
0901011M0,Ferrous Succinate
0901011P0,Ferrous Sulfate
0901011Q0,Iron & Folic Acid
0901011R0,Higher Folic Acid Content
0901011S0,Polysaccharide-Iron Complex
0901011W0,Sodium Feredetate
0901011X0,Ferrous Calcium Citrate
0901011Y0,Ferric Maltol
0901012I0,Iron Sucrose
0901012K0,Iron Dextran
0901012M0,Iron Sorbitol
0901012N0,Iron Polymaltose
0901012P0,Iron Carboxymaltose
0901012Q0,Ferumoxytol
090102000,Other Megaloblastic Anaemia Preps
0901020D0,Cyanocobalamin
0901020F0,Folinic Acid
0901020G0,Folic Acid
0901020N0,Hydroxocobalamin
0901020S0,Liver Extracts
0901020T0,Mecobalamin
090103000,Other Hypoplastic/Haemolytic/Renal Preps
0901030B0,Erythropoietin
0901030C0,Nandrolone Decanoate
0901030D0,Epoetin Alfa
0901030E0,Epoetin Beta
0901030H0,Oxymetholone
0901030I0,Deferiprone
0901030J0,Darbepoetin Alfa
0901030K0,Deferasirox
0901030L0,Epoetin Delta
0901030M0,Eculizumab
0901030N0,Methoxy Polyethylene Glycol-Epoetin Beta
0901030P0,Desferrioxamine Mesilate
0901030Q0,Epoetin Zeta
0901030R0,Hydroxycarbamide
0901030S0,Epoetin Theta
0901040A0,Anagrelide Hydrochloride
0901040B0,Romiplostim
0901040C0,Eltrombopag
0901060I0,Filgrastim
0901060K0,Lenograstim
0901060N0,Molgramostim
0901060P0,Pegfilgrastim
0901060Q0,Lipegfilgrastim
0901070B0,Plerixafor
090201100,Other Oral Potassium Preps
0902011AA,Patiromer Calcium
0902011L0,Calcium Polystyrene Sulfonate
0902011P0,Sodium Polystyrene Sulfonate
0902011Q0,Potassium Gluconate
0902011U0,Potassium Chloride
0902011Z0,Potassium Sulfate
0902012H0,Oral Rehydration Salts
0902012L0,Sodium Chloride
0902012N0,Sodium Chloride+Glucose
0902012P0,Sodium Lactate
0902012Q0,Sodium Dichloroacetate
090201300,Other Oral Bicarbonate Preps
0902013P0,Potassium Bicarbonate
0902013S0,Sodium Bicarbonate
090202100,Other Electrolyte & Water Preps
0902021G0,Glucose
0902021N0,Potassium Chloride
0902021Q0,Sodium Bicarbonate
0902021S0,Sodium Chloride
0902021V0,Sodium Lactate
0902021X0,Water for Injection
0902021Y0,Ringers
0902022A0,Albumin Solution
0902022D0,Dried Plasma Protein Fraction
0902022E0,Dextran 70 I.V.I. In Glucose
0902022F0,Dextran 70 I.V.I. In Sodium Chloride
0902022G0,Dextran 110 I.V.I. In Sodium Chloride
0902022H0,Dextran 40 I.V.I. In Sodium Chloride
0902022I0,Gelatin
0902022J0,Dextran 40 I.V.I. In Glucose
0902022K0,Hetastarch
0902022L0,Pentastarch
090300000,Other Intravenous Nutrition Preps
0903000P0,Intravenous Nutrition Supplements
0903000Q0,L-alanyl-l-gutamine
090401000,Other Food For Special Diet Preps
090401010,Low Protein Mixes
090401020,Low Protein Grains/Flours
090401030,Gluten Free Mixes
090401040,Gluten Free/Low Protein Cakes/Pastries
090401050,Gluten Free/Low Protein Cooking Aids
090401060,Gluten Free/Low Protein Meals
090401070,Gluten Free/Wheat Free Grains/Flours
090401080,Gluten Free/Wheat Free Pasta
090401090,Maltodextrin
0904010A0,Gluten Free/Wheat Free Biscuits
0904010AA,Gluten Free/Wheat Free Mixes
0904010AB,Gluten Free/Wheat Free Cooking Aids
0904010AC,Gluten Free/Wheat Free Cereals
0904010AD,Gluten Free/Wheat Free Cakes/Pastries
0904010AE,Gluten Free/Low Protein Cereals
0904010AF,Gluten Free/Low Protein Sweet/Savoury
0904010AG,Gluten Free/Wheat Free Meals
0904010AH,Gluten Free/Wheat Free/Low Protein Pasta
0904010AI,Gluten Free/Wheat Free/Low Protein Bisc
0904010AJ,Gluten Free/Wheat Free/Low Protein Mixes
0904010AK,G/F /W/F /L/P Cooking Aids
0904010AL,Low Protein Meals
0904010AM,Low Protein Desserts
0904010AN,Low Protein Miscellaneous
0904010AP,Low Protein Cereals
0904010AQ,Low Protein Pasta
0904010AR,Low Protein Cooking Aids
0904010AS,Low Protein Cakes
0904010AT,Low Protein Snacks
0904010AU,Gluten Free/Wheat Free Snacks
0904010AV,Wheat Free Cakes/Pastries
0904010AW,Sucrose
0904010B0,Anhydrous Glucose
0904010C0,B-Galactosidase
0904010D0,Maize (Corn)
0904010E0,Gluten Free/Low Protein Mixes
0904010F0,Gluten Free/Low Protein Bread
0904010G0,Fructose
0904010H0,Gluten Free Bread
0904010I0,Gluten Free Biscuits
0904010J0,Gluten Free Grains/Flours
0904010K0,Glucose
0904010L0,Gluten Free Cakes/Pastries
0904010M0,Gluten Free Cooking Aids
0904010N0,Gluten Free Cereals
0904010P0,Sunflower
0904010Q0,Gluten Free Pasta
0904010R0,Diabetic
0904010S0,Gluten Free/Wheat Free Sweet/Savoury
0904010T0,Gluten Free/Low Protein Pasta
0904010U0,Gluten Free/Wheat Free Bread
0904010V0,Gluten Free/Low Protein Grains/Flours
0904010W0,Low Protein Biscuits
0904010X0,Low Protein Bread
0904010Y0,Low Sodium Bread
0904010Z0,Gluten Free/Low Protein Biscuits
090402000,Enteral Nutrition
090501100,Other Calcium Supplement Preps
0905011B0,Calcium Chloride
0905011D0,Calcium Carbonate
0905011E0,Calcium Citrate
0905011H0,Calcium Glubionate
0905011K0,Calcium Gluconate
0905011R0,Calcium Lactate
0905011U0,Calcium Phosphate
0905011Z0,Hydroxyapatite
0905012C0,Sodium Cellulose Phosphate
0905012H0,Trisodium Edetate
0905012I0,Cinacalcet Hydrochloride
090501300,Other Magnesium Preps
0905013A0,Magnesium Aspartate
0905013B0,Magnesium Gluconate
0905013D0,Magnesium Chloride
0905013F0,Magnesium Citrate
0905013G0,Magnesium Glycerophosphate
0905013M0,Magnesium Orotate
0905013N0,Magnesium Sulfate
0905013P0,Magnesium Lactate
090502100,Other Phosphate Supplement Preps
0905021F0,Monobasic Potassium Phosphate
0905021I0,Dibasic Potassium Phosphate
0905021L0,Sodium Dihydrogen Phosphate Dihydrate
0905021Q0,Sodium Phosphate
0905021S0,Sodium Glycerophosphate
090502200,Other Phosphate Binding Agent Preps
0905022C0,Calcium Acetate
0905022H0,Calcium Carbonate
0905022S0,Sevelamer
0905022T0,Lanthanum Carbonate
0905022U0,Calcium Acetate/Magnesium Carbonate
0905022V0,Colestilan
0905022W0,Sucroferric Oxyhydroxide
090503000,Other Fluoride Preps
0905030G0,Sodium Fluoride
0905030M0,Stannous Fluoride
0905030N0,Sodium Monofluorophosphate
090504100,Other Zinc Preps
0905041Q0,Zinc Sulfate
0905041R0,Zinc Sulfate Monohydrate
090504200,Other Chromium Preps
0905042C0,Chromium Trichloride
090504300,Other Dolomite Preps
090504400,Other Kelp Preps
090504500,Other Manganese Preps
090504700,Other Selenium Preps
0905047A0,Selenium Sulfide
090504800,Other Mineral Formulation Preps
0905050A0,Selenium
090601100,Other Vitamin A Preps 0906011
0906011D0,Vitamin A
0906011H0,Cod Liver Oil
0906011L0,Halibut Liver Oil
090601200,Other Betacarotene Preps
0906012B0,Betacarotene
090601700,Other Vitamin A Preps 0906017
090602100,Other Cyanocobalamin (B12) Preps
090602200,Other Nicotinamide (B7) Preps
0906022K0,Nicotinamide
090602300,Other Pantothenic Acid Preps
0906023D0,Dexpanthenol
0906023N0,Pantothenic Acid (Calc Pantothenate)
090602400,Other Pyridoxine Hydrochloride(B6)Preps
0906024N0,Pyridoxine Hydrochloride
090602500,Other Riboflavine (B2) Preps
0906025P0,Riboflavin
090602600,Other Thiamine Hydrochloride (B1) Preps
0906026M0,Thiamine Hydrochloride
0906026P0,Fursultiamine
0906026V0,Vitamin B & C Injection
090602700,Other Vitamin B Compound Preps
0906027G0,Vitamin B Compound
090602800,Other Vitamin B Preps
090602900,Other Laetrile (Vitamin B17) Preps
090603100,Other Vitamin C (Ascorbic Acid) Preps
0906031C0,Ascorbic Acid
090603200,Other Vitamin C & Bioflavonoid Preps
090603300,Other Vitamin C Preps
0906040B0,Alfacalcidol
0906040C0,Calcitriol
0906040G0,Colecalciferol
0906040K0,Dihydrotachysterol
0906040N0,Ergocalciferol
0906040P0,Paricalcitol
090604800,Other Vitamin D Preps
090605000,Other Vitamin E Preps 0906050
0906050P0,Vitamin E
0906050T0,Tocopheryl Acetate
0906050U0,Tocofersolan
090605800,Other Vitamin E Preps 0906058
090606000,Other Vitamin K Preps
0906060D0,Acetomenaphthone
0906060L0,Menadiol Sodium Phosphate
0906060Q0,Phytomenadione
090607000,Other Multivitamin Preps
0906070T0,Vitamins Caps
090608000,Other Vitamin Formulation Preps
090700000,Other Bitter & Tonic Preps
0907000G0,Ferric Ammonium Citrate
0907000H0,Gentian
0907000I0,Hydrazine Sulfate
0907000J0,Iron Phosphate
0908010A0,Alglucerase
0908010AA,Agalsidase Alfa
0908010AB,Laronidase
0908010AC,Miglustat
0908010AD,Carglumic Acid
0908010AE,Agalsidase Beta
0908010AF,Nitisinone
0908010AG,Galsulfase
0908010AH,Alglucosidase Alfa
0908010AI,Cystine
0908010AJ,Zinc Acetate
0908010AL,Sucrase
0908010AM,Asfotase Alfa
0908010AN,Sebelipase Alfa
0908010AP,Elosulfase Alfa
0908010AQ,Migalastat
0908010AR,Eliglustat
0908010C0,Levocarnitine
0908010D0,Cholesterol
0908010E0,Mercaptamine
0908010I0,Imiglucerase
0908010N0,Sodium Benzoate
0908010P0,Sodium Phenylbutyrate
0908010S0,Trientine Dihydrochloride
0908010T0,Betaine Anhydrous
0908010U0,Acetylcysteine
0908010V0,Ademetionine
0908010W0,N.T.B.C.
0908010X0,Phenylbutyric Acid
0908010Y0,Sacrosidase
0908010Z0,Levocarnitine
0908020A0,Haem Arginate
090900000,Other Food Preps
0909000L0,Malt Extract
091000000,Other Comp Vit/Mineral Formulation Preps
091101000,Other Amino Acid&Nutritional Agent Preps
0911010T0,Taurine
091102000,Other Enzyme Preps 0911020
091103000,Other Glandular Preps
091104000,Other Digestive Aid Preps
091200000,Other Health Supplement Preps
100101010,Oxyphenbutazone
100101020,Fenclofenac
100101030,Flufenamic Acid
100101040,Tenoxicam
100101050,Acemetacin
100101070,Naproxen Sodium
100101080,Aceclofenac
100101090,Ademetionine
1001010A0,Benzyl Salicylate
1001010AA,Meloxicam
1001010AC,Nimesulide
1001010AD,Ibuprofen Lysine
1001010AE,Dexketoprofen
1001010AF,Rofecoxib
1001010AG,Diclofenac Potassium
1001010AH,Celecoxib
1001010AI,Lornoxicam
1001010AJ,Etoricoxib
1001010AL,Valdecoxib
1001010AM,Dexibuprofen
1001010AN,Lumiracoxib
1001010AP,Ibuprofen Sodium Dihydrate
1001010B0,Azapropazone
1001010C0,Diclofenac Sodium
1001010D0,Diflunisal
1001010E0,Etodolac
1001010F0,Fenbufen
1001010G0,Fenoprofen
1001010H0,Benorilate
1001010I0,Flurbiprofen
1001010J0,Ibuprofen
1001010K0,Indometacin
1001010L0,Ketoprofen
1001010M0,Choline Magnesium Trisalicylate
1001010N0,Mefenamic Acid
1001010P0,Naproxen
1001010Q0,Phenylbutazone
1001010R0,Piroxicam
1001010S0,Sulindac
1001010T0,Tiaprofenic Acid
1001010U0,Salsalate
1001010V0,Tolmetin
1001010W0,Sodium Salicylate
1001010X0,Nabumetone
1001010Y0,Feprazone
1001010Z0,Suprofen
1001022G0,Hydrocortisone Acetate
1001022K0,Methylprednisolone Acetate
1001022N0,Prednisolone Acetate
1001022U0,Triamcinolone Acetonide
1001022Y0,Triamcinolone Hexacetonide
1001030A0,Auranofin
1001030AA,Apremilast
1001030AB,Tofacitinib
1001030AC,Baricitinib
1001030AD,Sarilumab
1001030B0,Aurothioglucose
1001030C0,Hydroxychloroquine Sulfate
1001030D0,Etanercept
1001030F0,Penicillamine
1001030J0,Sodium Aurothiomalate
1001030K0,Diacerein
1001030L0,Leflunomide
1001030Q0,Tiopronin
1001030R0,Anakinra
1001030S0,Adalimumab
1001030T0,Infliximab
1001030U0,Methotrexate
1001030V0,Abatacept
1001030W0,Tocilizumab
1001030X0,Golimumab
1001030Y0,Certolizumab Pegol
1001030Z0,Belimumab
1001040A0,Benzbromarone
1001040C0,Allopurinol
1001040G0,Colchicine
1001040J0,Oxipurinol
1001040K0,Probenecid
1001040P0,Sulfinpyrazone
1001040T0,Tisopurine
1001040U0,Rasburicase
1001040V0,Febuxostat
1001050A0,Glucosamine Hydrochloride (Rheumatic)
1001050B0,Glucosamine Sulf (Rheumatic)
100201000,Other Neuromus'ar Transmi'on Preps
1002010H0,Edrophonium Chloride
1002010K0,Guanidine Hydrochloride
1002010M0,Neostigmine Bromide
1002010N0,Neostigmine Metilsulfate
1002010P0,Physostigmine Salicylate
1002010Q0,Pyridostigmine Bromide
1002010T0,Tacrine Hydrochloride
1002010U0,Fampridine
1002020C0,Baclofen
1002020E0,Chlorzoxazone
1002020G0,Carisoprodol
1002020H0,Cyclobenzaprine Hydrochloride
1002020J0,Dantrolene Sodium
1002020L0,Guaifenesin
1002020N0,Mephenesin
1002020S0,Methocarbamol
1002020T0,Tizanidine Hydrochloride
1002020V0,Orphenadrine Citrate
1002020X0,Tigloidine Hydrobromide
1002020Y0,Dronabinol/Cannabidiol
100301000,Other Enzyme Preps 1003010
1003010D0,Bromelains
1003010H0,Chymotrypsin
1003010L0,Deoxyribonuclease
1003010P0,Hyaluronidase
1003010U0,Hyaluronic Acid Sodium
1003010V0,Serrapeptase
100302000,Other Rubefacient&Top AntirheumaticPreps
100302010,Ketoprofen
100302020,Aspirin
100302030,Coumarin
100302040,Dimethyl Sulfoxide
1003020AA,Capsaicin
1003020AB,Ephedrine Hydrochloride
1003020AD,Arnica Montana
1003020B0,Aconite
1003020C0,Adrenaline
1003020D0,Belladonna Root
1003020E0,Cantharidin
1003020F0,Benzydamine Hydrochloride
1003020G0,Camphor
1003020H0,Capsicum
1003020I0,Diethylamine Salicylate
1003020J0,Iodine
1003020K0,Cantharides
1003020L0,Kaolin Heavy
1003020M0,Felbinac
1003020N0,Methyl Salicylate
1003020P0,Ibuprofen
1003020Q0,Iodine & Methyl Salicylate
1003020R0,Piroxicam
1003020S0,Soft Soap
1003020T0,Nicotinates
1003020U0,Diclofenac Sodium
1003020V0,Turpentine Oil
1003020W0,Heparinoid
1003020X0,Mustard Oil Expressed
1003020Y0,Freeze Sprays & Gels
1003020Z0,Indometacin
110301010,Oxytetracycline
110301020,Chlorhexidine Gluconate
110301030,Cefazolin Sodium
110301040,Methicillin Sodium
110301050,Norfloxacin
110301060,Chlorhexidine Acetate
1103010A0,Ceftazidime
1103010AA,Amikacin
